,DEPTH,DT,GR,ILD,NPHI,RHOB,Porosidade_DT,Classe_poro_dt
929,3155.8,69.8472,39.6406,4.1597,11.2888,2.6196,0.10411428571428571,Intermediária
930,3156.0,69.657,39.3086,4.2073,11.3074,2.6247,0.10268421052631577,Intermediária
931,3156.2,69.1367,39.8711,4.2559,11.2454,2.6221,0.09877218045112786,Intermediária
932,3156.4,67.8398,40.9043,4.291,10.2852,2.6125,0.08902105263157892,Intermediária
933,3156.6,66.1328,40.3242,4.3545,10.2266,2.6062,0.07618646616541355,Intermediária
934,3156.8,64.832,38.2227,4.4626,11.0938,2.6131,0.06640601503759394,Intermediária
935,3157.0,64.6797,35.2578,4.5554,10.6055,2.6205,0.06526090225563907,Intermediária
936,3157.2,65.8281,32.7422,4.5893,9.7617,2.6185,0.07389548872180456,Intermediária
937,3157.4,67.8398,31.2852,4.5993,9.7852,2.6166,0.08902105263157892,Intermediária
938,3157.6,68.8477,31.3555,4.606,10.0544,2.6205,0.09659924812030078,Intermediária
939,3157.8,68.0664,33.9922,4.5815,9.8242,2.6297,0.0907248120300752,Intermediária
940,3158.0,66.6602,37.3281,4.5549,9.0547,2.6382,0.08015187969924814,Intermediária
941,3158.2,65.9922,37.2812,4.5935,8.8398,2.6374,0.07512932330827066,Intermediária
942,3158.4,66.4219,34.2422,4.7397,9.9961,2.6257,0.0783601503759398,Intermediária
943,3158.6,66.3633,32.2656,4.939,10.4529,2.6107,0.07791954887218042,Intermediária
944,3158.8,65.5625,31.7422,5.134,9.0703,2.6091,0.0718984962406015,Intermediária
945,3159.0,64.8281,30.5039,5.3633,7.6641,2.6306,0.06637669172932335,Intermediária
946,3159.2,64.1641,28.0898,5.6992,7.4702,2.6531,0.061384210526315826,Intermediária
947,3159.4,63.207,26.332,6.0742,7.4241,2.6589,0.054187969924812035,Intermediária
948,3159.6,61.9766,28.1445,6.2581,6.9922,2.6453,0.04493684210526314,Muito baixa
949,3159.8,61.2109,31.5703,6.2808,6.5469,2.631,0.03917969924812032,Muito baixa
950,3160.0,61.5039,33.3711,6.2209,6.231,2.6297,0.041382706766917306,Muito baixa
951,3160.2,62.9023,32.9883,6.116,6.7734,2.6351,0.05189699248120298,Intermediária
952,3160.4,64.2266,32.3906,6.0049,7.8086,2.6337,0.0618541353383459,Intermediária
953,3160.6,64.6697,32.3975,5.8757,8.3828,2.6291,0.06518571428571433,Intermediária
954,3160.8,64.467,32.4062,5.7429,8.3125,2.6279,0.06366165413533834,Intermediária
955,3161.0,64.325,31.8359,5.6685,8.0544,2.6289,0.06259398496240604,Intermediária
956,3161.2,64.3494,31.395,5.6491,8.0095,2.6261,0.06277744360902257,Intermediária
957,3161.4,64.3555,31.519,5.6568,8.1362,2.6221,0.06282330827067674,Intermediária
958,3161.6,64.0039,31.4922,5.6519,7.9922,2.6218,0.06017969924812031,Intermediária
959,3161.8,63.6663,30.9844,5.6182,7.7944,2.6271,0.057641353383458646,Intermediária
960,3162.0,63.875,29.9492,5.5703,7.8984,2.6423,0.05921052631578947,Intermediária
961,3162.2,64.5195,29.4297,5.4976,8.3242,2.6565,0.06405639097744356,Intermediária
962,3162.4,65.2227,30.9414,5.3784,8.6575,2.6543,0.06934360902255642,Intermediária
963,3162.6,65.7852,33.6367,5.2153,8.6685,2.6396,0.0735729323308271,Intermediária
964,3162.8,66.1829,34.4258,5.0596,8.8984,2.6259,0.07656315789473687,Intermediária
965,3163.0,66.0898,33.3789,4.939,9.9414,2.6203,0.07586315789473681,Intermediária
966,3163.2,65.6445,33.2188,4.8362,10.7734,2.617,0.07251503759398492,Intermediária
967,3163.4,65.6484,35.375,4.6921,10.646,2.6076,0.0725443609022556,Intermediária
968,3163.6,66.4531,37.0664,4.4531,10.8867,2.6,0.07859473684210531,Intermediária
969,3163.8,67.4492,36.7852,4.1909,11.8242,2.6032,0.08608421052631582,Intermediária
970,3164.0,67.7891,35.1602,4.0093,12.8398,2.6146,0.08863984962406019,Intermediária
971,3164.2,67.3945,33.957,3.8794,13.5017,2.6275,0.08567293233082703,Intermediária
972,3164.4,66.9688,34.2109,3.7708,13.1289,2.6387,0.08247218045112784,Intermediária
973,3164.6,66.8789,36.332,3.7093,12.2305,2.6396,0.08179624060150377,Intermediária
974,3164.8,67.5117,39.5664,3.741,12.0613,2.6282,0.0865541353383459,Intermediária
975,3165.0,68.3789,41.168,3.8613,12.248,2.6199,0.09307443609022557,Intermediária
976,3165.2,68.457,40.8564,4.0232,12.0195,2.6188,0.0936616541353383,Intermediária
977,3165.4,67.9829,40.8906,4.187,10.9688,2.6181,0.09009699248120301,Intermediária
978,3165.6,68.1719,38.8281,4.3586,10.5298,2.6148,0.0915180451127819,Intermediária
979,3165.8,68.7109,32.875,4.5205,11.3438,2.6051,0.09557067669172929,Intermediária
980,3166.0,68.3008,27.6914,4.6519,11.5977,2.5888,0.09248721804511274,Intermediária
981,3166.2,67.3086,27.9531,4.7556,10.6367,2.5806,0.08502706766917292,Intermediária
982,3166.4,67.0525,31.3711,4.8752,9.8906,2.5886,0.08310150375939845,Intermediária
983,3166.6,67.7734,32.0938,5.0977,10.2031,2.5972,0.08852180451127815,Intermediária
984,3166.8,68.5977,30.8281,5.4102,11.2383,2.5905,0.09471954887218048,Intermediária
985,3167.0,69.2539,29.9336,5.8047,12.1445,2.577,0.09965338345864663,Intermediária
986,3167.2,69.7695,28.8398,6.293,12.5234,2.5633,0.10353007518796987,Intermediária
987,3167.4,70.0225,27.9355,6.7734,12.781,2.5527,0.10543233082706763,Intermediária
988,3167.6,69.7031,28.8945,7.1602,12.8213,2.5521,0.10303082706766922,Intermediária
989,3167.8,68.3906,32.6875,7.4248,12.082,2.5613,0.09316240601503764,Intermediária
990,3168.0,66.2344,37.75,7.4932,10.6133,2.5784,0.07695037593984957,Intermediária
991,3168.2,64.6523,40.8398,7.321,9.5469,2.5898,0.06505488721804509,Intermediária
992,3168.4,65.2305,40.2539,7.1057,10.875,2.575,0.0694022556390978,Intermediária
993,3168.6,68.875,36.9023,7.2422,14.6406,2.5312,0.09680451127819549,Intermediária
994,3168.8,73.2031,33.9141,7.7109,17.375,2.4939,0.12934661654135343,Intermediária
995,3169.0,75.4961,31.9688,8.3867,17.3945,2.4849,0.14658721804511277,Intermediária
996,3169.2,74.2344,29.4492,9.3008,15.4688,2.5105,0.1371007518796992,Intermediária
997,3169.4,71.418,26.4023,10.8633,13.4062,2.5366,0.11592481203007524,Intermediária
998,3169.6,68.6758,24.7031,13.332,11.9688,2.5369,0.0953067669172932,Intermediária
999,3169.8,66.8711,25.9414,15.8398,11.1211,2.5242,0.0817375939849624,Intermediária
1000,3170.0,65.543,28.8008,16.4141,10.1211,2.5303,0.07175187969924816,Intermediária
1001,3170.2,64.707,30.7852,14.3789,9.0547,2.5559,0.06546616541353378,Intermediária
1002,3170.4,64.7266,33.9375,10.8086,8.9453,2.5822,0.0656135338345865,Intermediária
1003,3170.6,65.8086,43.5625,7.5469,9.7773,2.5899,0.07374887218045112,Intermediária
1004,3170.8,68.3984,55.375,5.3477,11.0781,2.5845,0.09322105263157891,Intermediária
1005,3171.0,72.875,57.125,4.1797,13.6875,2.5817,0.12687969924812031,Intermediária
1006,3171.2,76.4453,45.4375,3.6992,18.3125,2.5786,0.15372406015037596,Alta
1007,3171.4,76.2461,33.9375,3.4888,20.9336,2.568,0.15222631578947368,Alta
1008,3171.6,72.375,30.5234,3.3677,17.5,2.5654,0.1231203007518797,Intermediária
1009,3171.8,68.3672,31.4304,3.3821,12.1445,2.5815,0.0929864661654135,Intermediária
1010,3172.0,67.1733,30.9258,3.6055,10.9844,2.5965,0.0840097744360902,Intermediária
1011,3172.2,68.1992,29.5156,3.9805,12.0547,2.5984,0.09172330827067672,Intermediária
1012,3172.4,69.1006,29.0139,4.2651,12.311,2.5893,0.09850075187969924,Intermediária
1013,3172.6,69.21,29.5664,4.3486,12.1597,2.5817,0.09932330827067665,Intermediária
1014,3172.8,69.251,30.75,4.3323,12.0435,2.5801,0.09963157894736846,Intermediária
1015,3173.0,69.6797,31.6985,4.3391,12.2422,2.5779,0.10285488721804509,Intermediária
1016,3173.2,70.543,30.9766,4.4233,12.8359,2.5676,0.10934586466165418,Intermediária
1017,3173.4,71.3984,28.7305,4.5769,13.5625,2.5573,0.11577744360902252,Intermediária
1018,3173.6,71.4062,27.3516,4.7549,13.6875,2.5618,0.1158360902255639,Intermediária
1019,3173.8,70.0352,28.6641,4.8845,12.6953,2.5798,0.1055278195488722,Intermediária
1020,3174.0,67.7812,31.8555,4.9324,11.1641,2.5989,0.08858045112781954,Intermediária
1021,3174.2,65.75,35.3984,4.8831,10.324,2.6076,0.07330827067669173,Intermediária
1022,3174.4,65.1875,36.6328,4.7971,10.418,2.6044,0.06907894736842106,Intermediária
1023,3174.6,65.9531,35.1992,4.8315,10.9531,2.6002,0.07483533834586471,Intermediária
1024,3174.8,67.3359,33.1289,5.0859,11.7695,2.595,0.08523233082706763,Intermediária
